index radius fiPEG fiRNA psi
29 11.339289449053856 0.014999999999999998 0.17317679482618328 48.47552642477191
30 9.0 0.015 0.24164241628468888 -1.1393947979727326
31 12.980246132766672 0.014999999999999996 0.1456115496129123 67.60524312128048
32 11.339289449053856 0.014999999999999998 0.1170486571588321 75.05349225283526
33 11.339289449053856 0.014999999999999998 0.1940391946463585 34.853879615081055
34 11.339289449053856 0.014999999999999998 0.09397223345105088 82.01037580341695
35 11.339289449053856 0.014999999999999998 0.2033970403124272 28.17558406588802
36 11.339289449053856 0.014999999999999998 0.16915851376419194 50.87482959296415
37 11.339289449053856 0.014999999999999998 0.13565523737245608 67.86793002099763
38 12.980246132766672 0.014999999999999996 0.15196442058961235 64.48605476830053
39 11.339289449053856 0.014999999999999998 0.1525899928830188 59.95207514135026
40 11.339289449053856 0.014999999999999998 0.06343758974601992 88.5182977560889
41 9.0 0.015 0.08800590061746608 76.44668394869231
42 11.339289449053856 0.014999999999999998 0.17617859555489696 46.633976454274666
43 11.339289449053856 0.014999999999999998 0.07676929913926477 86.00464906317148
44 9.0 0.015 0.048710228226368786 85.30694990480163
45 11.339289449053856 0.014999999999999998 0.09743895057526052 81.08992045384092
46 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
47 12.980246132766672 0.014999999999999996 0.11173769993863182 80.65142800525025
48 9.0 0.015 0.0473719007176699 85.5466397369138
49 11.339289449053856 0.014999999999999998 0.15257379159417409 59.96030254344937
50 11.339289449053856 0.014999999999999998 0.17545383662474198 47.08241484385114
51 9.0 0.015 0.0636242077730804 82.37819710166265
52 11.339289449053856 0.014999999999999998 0.09599374122432223 81.4786609311839
53 12.980246132766672 0.014999999999999996 0.13664997778231797 71.62473500823255
54 9.0 0.015 0.13224464155873786 61.29736607470384
55 11.339289449053856 0.014999999999999998 0.2306145043133425 7.366805372253493
56 11.339289449053856 0.014999999999999998 0.1951276517216967 34.0934878352313
57 9.0 0.015 0.0 92.01739626987211
58 11.339289449053856 0.014999999999999998 0.11829810913163492 74.61767598336937
59 11.339289449053856 0.014999999999999998 0.30774925113817836 -49.12760202550282
60 9.0 0.015 0.23689921183455773 2.0039837043143507
61 9.0 0.015 0.15980324147371996 48.61591724568327
62 9.0 0.015 -0.10412878226687046 97.93049946554417
63 9.0 0.015 0.2651977619274898 -16.5964831409302
64 12.980246132766672 0.014999999999999996 0.21779891503073573 19.04320973319595
65 9.0 0.015 0.0 92.01739626987211
66 12.980246132766672 0.014999999999999996 0.09978113589933138 83.99965403063909
67 9.0 0.015 0.0 92.01739626987211
68 9.0 0.015 0.3105564047205405 -43.669675141664136
69 11.339289449053856 0.014999999999999998 0.04308078634004193 91.55198392873078
70 9.0 0.015 0.483436014041621 -92.37418457451423
71 9.0 0.015 0.0 92.01739626987211
72 11.339289449053856 0.014999999999999998 0.11040759563173329 77.26341598609324
73 9.0 0.015 0.06043470541370152 83.04585428068961
74 11.339289449053856 0.014999999999999998 0.12064825538940226 73.78029970703471
75 12.980246132766672 0.014999999999999996 0.16334542113549072 58.31872247088048
76 11.339289449053856 0.014999999999999998 0.24299507440469986 -2.434954417969642
77 11.339289449053856 0.014999999999999998 0.09784277036284028 80.97999977235833
