PID,Final_Radius_nm,fiPEG,fiRNA,Birth_Time,Merge_Count,Num_Ancestors,Num_Parents,Num_Children,Is_Initial
610,11.3393,0.014999999999999998,0.17617859555489696,5.314968e-04,1,2,2,0,False
612,11.3393,0.014999999999999998,0.1525899928830188,6.053424e-04,1,2,2,0,False
613,11.3393,0.014999999999999998,0.17317679482618328,6.238364e-04,1,2,2,0,False
614,11.3393,0.014999999999999998,0.06093063361646512,7.981583e-04,1,2,2,0,False
615,11.3393,0.014999999999999998,0.0,7.983170e-04,1,2,2,0,False
616,11.3393,0.014999999999999998,0.1706693594216286,8.926673e-04,1,2,2,0,False
617,11.3393,0.014999999999999998,0.09395210582171971,9.017897e-04,1,2,2,0,False
618,11.3393,0.014999999999999998,0.06585006223716866,9.269207e-04,1,2,2,0,False
619,11.3393,0.014999999999999998,0.10352183640522018,9.679092e-04,1,2,2,0,False
620,11.3393,0.014999999999999998,0.19310565188629983,9.805612e-04,1,2,2,0,False
621,11.3393,0.014999999999999998,0.2306145043133425,1.040512e-03,1,2,2,0,False
622,11.3393,0.014999999999999998,0.09599374122432223,1.121404e-03,1,2,2,0,False
623,11.3393,0.014999999999999998,0.0952948933954461,1.223852e-03,1,2,2,0,False
625,11.3393,0.014999999999999998,0.06415896671060854,1.315674e-03,1,2,2,0,False
627,11.3393,0.014999999999999998,0.12944212177683853,1.355173e-03,1,2,2,0,False
628,11.3393,0.014999999999999998,0.1951276517216967,1.569024e-03,1,2,2,0,False
629,11.3393,0.014999999999999998,0.2033970403124272,1.577680e-03,1,2,2,0,False
630,11.3393,0.014999999999999998,0.05904304101865755,1.619430e-03,1,2,2,0,False
632,11.3393,0.014999999999999998,0.0,1.709109e-03,1,2,2,0,False
633,11.3393,0.014999999999999998,0.06685313089574882,1.998380e-03,1,2,2,0,False
634,11.3393,0.014999999999999998,0.0,2.084874e-03,1,2,2,0,False
635,11.3393,0.014999999999999998,0.1170486571588321,2.110544e-03,1,2,2,0,False
637,11.3393,0.014999999999999998,0.0,2.194719e-03,1,2,2,0,False
638,11.3393,0.014999999999999998,0.0,2.217451e-03,1,2,2,0,False
639,11.3393,0.014999999999999998,0.0,2.249079e-03,1,2,2,0,False
641,11.3393,0.014999999999999998,0.07676929913926477,2.332199e-03,1,2,2,0,False
642,11.3393,0.014999999999999998,0.30774925113817836,2.337158e-03,1,2,2,0,False
643,11.3393,0.014999999999999998,0.04308078634004193,2.542154e-03,1,2,2,0,False
644,11.3393,0.014999999999999998,0.16511331231772508,2.553158e-03,1,2,2,0,False
645,11.3393,0.014999999999999998,0.16543917782634368,2.600866e-03,1,2,2,0,False
646,11.3393,0.014999999999999998,0.15257379159417409,2.601076e-03,1,2,2,0,False
647,11.3393,0.014999999999999998,0.17161611522959538,2.645048e-03,1,2,2,0,False
648,11.3393,0.014999999999999998,0.0,2.706187e-03,1,2,2,0,False
650,12.9802,0.014999999999999996,0.11814795889780076,2.747731e-03,2,4,2,0,False
651,12.9802,0.014999999999999996,0.052015520587700106,2.958467e-03,2,4,2,0,False
652,11.3393,0.014999999999999998,0.24299507440469986,2.977537e-03,1,2,2,0,False
653,11.3393,0.014999999999999998,0.0,2.979435e-03,1,2,2,0,False
654,11.3393,0.014999999999999998,0.0,3.014389e-03,1,2,2,0,False
655,11.3393,0.014999999999999998,0.13172444428112115,3.094043e-03,1,2,2,0,False
656,11.3393,0.014999999999999998,0.12064825538940226,3.114148e-03,1,2,2,0,False
657,11.3393,0.014999999999999998,0.17374914731804564,3.198555e-03,1,2,2,0,False
658,12.9802,0.014999999999999996,0.11376211434171463,3.203689e-03,2,4,2,0,False
659,11.3393,0.014999999999999998,0.1940391946463585,3.219889e-03,1,2,2,0,False
660,11.3393,0.014999999999999998,0.09784277036284028,3.237073e-03,1,2,2,0,False
661,11.3393,0.014999999999999998,0.07048370523695714,3.411193e-03,1,2,2,0,False
662,11.3393,0.014999999999999998,0.11829810913163492,3.438520e-03,1,2,2,0,False
663,11.3393,0.014999999999999998,0.12335142690453023,3.532774e-03,1,2,2,0,False
664,12.9802,0.014999999999999996,0.16334542113549072,3.664098e-03,2,4,2,0,False
665,12.9802,0.014999999999999996,0.0,3.710384e-03,2,4,2,0,False
666,11.3393,0.014999999999999998,0.09054051544470355,3.772043e-03,1,2,2,0,False
668,12.9802,0.014999999999999996,0.11173769993863182,3.896578e-03,2,4,2,0,False
669,11.3393,0.014999999999999998,0.10910518282373308,3.899758e-03,1,2,2,0,False
670,12.9802,0.014999999999999996,0.09978113589933138,4.002702e-03,2,4,2,0,False
671,11.3393,0.014999999999999998,0.0,4.057211e-03,1,2,2,0,False
672,11.3393,0.014999999999999998,0.1291915326566818,4.179928e-03,1,2,2,0,False
673,11.3393,0.014999999999999998,0.0,4.208354e-03,1,2,2,0,False
674,11.3393,0.014999999999999998,0.0,4.248423e-03,1,2,2,0,False
675,11.3393,0.014999999999999998,0.17880318416516452,4.355696e-03,1,2,2,0,False
677,11.3393,0.014999999999999998,0.17545383662474198,4.705725e-03,1,2,2,0,False
678,11.3393,0.014999999999999998,0.0,4.756247e-03,1,2,2,0,False
679,11.3393,0.014999999999999998,0.0,4.800215e-03,1,2,2,0,False
680,11.3393,0.014999999999999998,0.11040759563173329,4.933217e-03,1,2,2,0,False
682,11.3393,0.014999999999999998,0.12094963901445971,5.105174e-03,1,2,2,0,False
683,12.9802,0.014999999999999996,0.21779891503073573,5.128141e-03,2,4,2,0,False
684,11.3393,0.014999999999999998,0.2054109924567285,5.319393e-03,1,2,2,0,False
685,11.3393,0.014999999999999998,0.09617229955806106,5.381976e-03,1,2,2,0,False
686,12.9802,0.014999999999999996,0.1456115496129123,5.396025e-03,2,4,2,0,False
687,12.9802,0.014999999999999996,0.13858050094071825,5.582872e-03,2,4,2,0,False
688,12.9802,0.014999999999999996,0.15196442058961235,5.630056e-03,2,4,2,0,False
689,11.3393,0.014999999999999998,0.0,5.643081e-03,1,2,2,0,False
690,11.3393,0.014999999999999998,0.16915851376419194,5.672322e-03,1,2,2,0,False
691,11.3393,0.014999999999999998,0.23097612450096766,5.728913e-03,1,2,2,0,False
692,11.3393,0.014999999999999998,0.0,5.772783e-03,1,2,2,0,False
693,11.3393,0.014999999999999998,0.0,5.785659e-03,1,2,2,0,False
694,11.3393,0.014999999999999998,0.0,5.892920e-03,1,2,2,0,False
695,11.3393,0.014999999999999998,0.09743895057526052,5.964337e-03,1,2,2,0,False
696,11.3393,0.014999999999999998,0.0,6.169020e-03,1,2,2,0,False
697,12.9802,0.014999999999999996,0.13664997778231797,6.275141e-03,2,4,2,0,False
698,12.9802,0.014999999999999996,0.15358324989971947,6.489314e-03,2,4,2,0,False
699,11.3393,0.014999999999999998,0.0,6.565613e-03,1,2,2,0,False
